gcp_compute_target_vpn_gateway,https://docs.ansible.com/ansible/latest/modules/gcp_compute_target_vpn_gateway_module.html#gcp-compute-target-vpn-gateway-module,Creates a GCP TargetVpnGateway,,,,,,,
gcp_compute_target_vpn_gateway_info,https://docs.ansible.com/ansible/latest/modules/gcp_compute_target_vpn_gateway_info_module.html#gcp-compute-target-vpn-gateway-info-module,Gather info for GCP TargetVpnGateway,,,,,,,
gcp_compute_url_map,https://docs.ansible.com/ansible/latest/modules/gcp_compute_url_map_module.html#gcp-compute-url-map-module,Creates a GCP UrlMap,,,,,,,
gcp_compute_url_map_info,https://docs.ansible.com/ansible/latest/modules/gcp_compute_url_map_info_module.html#gcp-compute-url-map-info-module,Gather info for GCP UrlMap,,,,,,,
gcp_compute_vpn_tunnel,https://docs.ansible.com/ansible/latest/modules/gcp_compute_vpn_tunnel_module.html#gcp-compute-vpn-tunnel-module,Creates a GCP VpnTunnel,,,,,,,
gcp_compute_vpn_tunnel_info,https://docs.ansible.com/ansible/latest/modules/gcp_compute_vpn_tunnel_info_module.html#gcp-compute-vpn-tunnel-info-module,Gather info for GCP VpnTunnel,,,,,,,
gcp_container_cluster,https://docs.ansible.com/ansible/latest/modules/gcp_container_cluster_module.html#gcp-container-cluster-module,Creates a GCP Cluster,,,,,,,
gcp_container_cluster_info,https://docs.ansible.com/ansible/latest/modules/gcp_container_cluster_info_module.html#gcp-container-cluster-info-module,Gather info for GCP Cluster,,,,,,,
gcp_container_node_pool,https://docs.ansible.com/ansible/latest/modules/gcp_container_node_pool_module.html#gcp-container-node-pool-module,Creates a GCP NodePool,,,,,,,
gcp_container_node_pool_info,https://docs.ansible.com/ansible/latest/modules/gcp_container_node_pool_info_module.html#gcp-container-node-pool-info-module,Gather info for GCP NodePool,,,,,,,
gcp_dns_managed_zone,https://docs.ansible.com/ansible/latest/modules/gcp_dns_managed_zone_module.html#gcp-dns-managed-zone-module,Creates a GCP ManagedZone,,,,,,,
gcp_dns_managed_zone_info,https://docs.ansible.com/ansible/latest/modules/gcp_dns_managed_zone_info_module.html#gcp-dns-managed-zone-info-module,Gather info for GCP ManagedZone,,,,,,,
gcp_dns_resource_record_set,https://docs.ansible.com/ansible/latest/modules/gcp_dns_resource_record_set_module.html#gcp-dns-resource-record-set-module,Creates a GCP ResourceRecordSet,,,,,,,
gcp_dns_resource_record_set_info,https://docs.ansible.com/ansible/latest/modules/gcp_dns_resource_record_set_info_module.html#gcp-dns-resource-record-set-info-module,Gather info for GCP ResourceRecordSet,,,,,,,
gcp_filestore_instance,https://docs.ansible.com/ansible/latest/modules/gcp_filestore_instance_module.html#gcp-filestore-instance-module,Creates a GCP Instance,,,,,,,
gcp_filestore_instance_info,https://docs.ansible.com/ansible/latest/modules/gcp_filestore_instance_info_module.html#gcp-filestore-instance-info-module,Gather info for GCP Instance,,,,,,,
gcp_forwarding_rule,https://docs.ansible.com/ansible/latest/modules/gcp_forwarding_rule_module.html#gcp-forwarding-rule-module,Create, Update or Destroy a Forwarding_Rule</span></a> <strong>(D)</strong></li>,,,,,,
gcp_healthcheck,https://docs.ansible.com/ansible/latest/modules/gcp_healthcheck_module.html#gcp-healthcheck-module,Create, Update or Destroy a Healthcheck</span></a> <strong>(D)</strong></li>,,,,,,
gcp_iam_role,https://docs.ansible.com/ansible/latest/modules/gcp_iam_role_module.html#gcp-iam-role-module,Creates a GCP Role,,,,,,,
gcp_iam_role_info,https://docs.ansible.com/ansible/latest/modules/gcp_iam_role_info_module.html#gcp-iam-role-info-module,Gather info for GCP Role,,,,,,,
gcp_iam_service_account,https://docs.ansible.com/ansible/latest/modules/gcp_iam_service_account_module.html#gcp-iam-service-account-module,Creates a GCP ServiceAccount,,,,,,,
gcp_iam_service_account_info,https://docs.ansible.com/ansible/latest/modules/gcp_iam_service_account_info_module.html#gcp-iam-service-account-info-module,Gather info for GCP ServiceAccount,,,,,,,
gcp_iam_service_account_key,https://docs.ansible.com/ansible/latest/modules/gcp_iam_service_account_key_module.html#gcp-iam-service-account-key-module,Creates a GCP ServiceAccountKey,,,,,,,
gcp_kms_crypto_key,https://docs.ansible.com/ansible/latest/modules/gcp_kms_crypto_key_module.html#gcp-kms-crypto-key-module,Creates a GCP CryptoKey,,,,,,,
gcp_kms_crypto_key_info,https://docs.ansible.com/ansible/latest/modules/gcp_kms_crypto_key_info_module.html#gcp-kms-crypto-key-info-module,Gather info for GCP CryptoKey,,,,,,,
gcp_kms_key_ring,https://docs.ansible.com/ansible/latest/modules/gcp_kms_key_ring_module.html#gcp-kms-key-ring-module,Creates a GCP KeyRing,,,,,,,
gcp_kms_key_ring_info,https://docs.ansible.com/ansible/latest/modules/gcp_kms_key_ring_info_module.html#gcp-kms-key-ring-info-module,Gather info for GCP KeyRing,,,,,,,
gcp_mlengine_model,https://docs.ansible.com/ansible/latest/modules/gcp_mlengine_model_module.html#gcp-mlengine-model-module,Creates a GCP Model,,,,,,,
gcp_mlengine_model_info,https://docs.ansible.com/ansible/latest/modules/gcp_mlengine_model_info_module.html#gcp-mlengine-model-info-module,Gather info for GCP Model,,,,,,,
gcp_mlengine_version,https://docs.ansible.com/ansible/latest/modules/gcp_mlengine_version_module.html#gcp-mlengine-version-module,Creates a GCP Version,,,,,,,
gcp_mlengine_version_info,https://docs.ansible.com/ansible/latest/modules/gcp_mlengine_version_info_module.html#gcp-mlengine-version-info-module,Gather info for GCP Version,,,,,,,
gcp_pubsub_subscription,https://docs.ansible.com/ansible/latest/modules/gcp_pubsub_subscription_module.html#gcp-pubsub-subscription-module,Creates a GCP Subscription,,,,,,,
gcp_pubsub_subscription_info,https://docs.ansible.com/ansible/latest/modules/gcp_pubsub_subscription_info_module.html#gcp-pubsub-subscription-info-module,Gather info for GCP Subscription,,,,,,,
gcp_pubsub_topic,https://docs.ansible.com/ansible/latest/modules/gcp_pubsub_topic_module.html#gcp-pubsub-topic-module,Creates a GCP Topic,,,,,,,
gcp_pubsub_topic_info,https://docs.ansible.com/ansible/latest/modules/gcp_pubsub_topic_info_module.html#gcp-pubsub-topic-info-module,Gather info for GCP Topic,,,,,,,
gcp_redis_instance,https://docs.ansible.com/ansible/latest/modules/gcp_redis_instance_module.html#gcp-redis-instance-module,Creates a GCP Instance,,,,,,,
gcp_redis_instance_info,https://docs.ansible.com/ansible/latest/modules/gcp_redis_instance_info_module.html#gcp-redis-instance-info-module,Gather info for GCP Instance,,,,,,,
gcp_resourcemanager_project,https://docs.ansible.com/ansible/latest/modules/gcp_resourcemanager_project_module.html#gcp-resourcemanager-project-module,Creates a GCP Project,,,,,,,
gcp_resourcemanager_project_info,https://docs.ansible.com/ansible/latest/modules/gcp_resourcemanager_project_info_module.html#gcp-resourcemanager-project-info-module,Gather info for GCP Project,,,,,,,
gcp_sourcerepo_repository,https://docs.ansible.com/ansible/latest/modules/gcp_sourcerepo_repository_module.html#gcp-sourcerepo-repository-module,Creates a GCP Repository,,,,,,,
gcp_sourcerepo_repository_info,https://docs.ansible.com/ansible/latest/modules/gcp_sourcerepo_repository_info_module.html#gcp-sourcerepo-repository-info-module,Gather info for GCP Repository,,,,,,,
gcp_spanner_database,https://docs.ansible.com/ansible/latest/modules/gcp_spanner_database_module.html#gcp-spanner-database-module,Creates a GCP Database,,,,,,,
gcp_spanner_database_info,https://docs.ansible.com/ansible/latest/modules/gcp_spanner_database_info_module.html#gcp-spanner-database-info-module,Gather info for GCP Database,,,,,,,
gcp_spanner_instance,https://docs.ansible.com/ansible/latest/modules/gcp_spanner_instance_module.html#gcp-spanner-instance-module,Creates a GCP Instance,,,,,,,
gcp_spanner_instance_info,https://docs.ansible.com/ansible/latest/modules/gcp_spanner_instance_info_module.html#gcp-spanner-instance-info-module,Gather info for GCP Instance,,,,,,,
gcp_sql_database,https://docs.ansible.com/ansible/latest/modules/gcp_sql_database_module.html#gcp-sql-database-module,Creates a GCP Database,,,,,,,
gcp_sql_database_info,https://docs.ansible.com/ansible/latest/modules/gcp_sql_database_info_module.html#gcp-sql-database-info-module,Gather info for GCP Database,,,,,,,
gcp_sql_instance,https://docs.ansible.com/ansible/latest/modules/gcp_sql_instance_module.html#gcp-sql-instance-module,Creates a GCP Instance,,,,,,,
gcp_sql_instance_info,https://docs.ansible.com/ansible/latest/modules/gcp_sql_instance_info_module.html#gcp-sql-instance-info-module,Gather info for GCP Instance,,,,,,,
gcp_sql_user,https://docs.ansible.com/ansible/latest/modules/gcp_sql_user_module.html#gcp-sql-user-module,Creates a GCP User,,,,,,,
gcp_sql_user_info,https://docs.ansible.com/ansible/latest/modules/gcp_sql_user_info_module.html#gcp-sql-user-info-module,Gather info for GCP User,,,,,,,
gcp_storage_bucket,https://docs.ansible.com/ansible/latest/modules/gcp_storage_bucket_module.html#gcp-storage-bucket-module,Creates a GCP Bucket,,,,,,,
gcp_storage_bucket_access_control,https://docs.ansible.com/ansible/latest/modules/gcp_storage_bucket_access_control_module.html#gcp-storage-bucket-access-control-module,Creates a GCP BucketAccessControl,,,,,,,
gcp_storage_object,https://docs.ansible.com/ansible/latest/modules/gcp_storage_object_module.html#gcp-storage-object-module,Creates a GCP Object,,,,,,,
gcp_target_proxy,https://docs.ansible.com/ansible/latest/modules/gcp_target_proxy_module.html#gcp-target-proxy-module,Create, Update or Destroy a Target_Proxy</span></a> <strong>(D)</strong></li>,,,,,,
gcp_tpu_node,https://docs.ansible.com/ansible/latest/modules/gcp_tpu_node_module.html#gcp-tpu-node-module,Creates a GCP Node,,,,,,,
gcp_tpu_node_info,https://docs.ansible.com/ansible/latest/modules/gcp_tpu_node_info_module.html#gcp-tpu-node-info-module,Gather info for GCP Node,,,,,,,
gcp_url_map,https://docs.ansible.com/ansible/latest/modules/gcp_url_map_module.html#gcp-url-map-module,Create, Update or Destroy a Url_Map</span></a> <strong>(D)</strong></li>,,,,,,
gcpubsub,https://docs.ansible.com/ansible/latest/modules/gcpubsub_module.html#gcpubsub-module,Create and Delete Topics/Subscriptions, Publish and pull messages on PubSub,,,,,,
gcpubsub_info,https://docs.ansible.com/ansible/latest/modules/gcpubsub_info_module.html#gcpubsub-info-module,List Topics/Subscriptions and Messages from Google PubSub,,,,,,,
gcspanner,https://docs.ansible.com/ansible/latest/modules/gcspanner_module.html#gcspanner-module,Create and Delete Instances/Databases on Spanner</span></a> <strong>(D)</strong></li>,,,,,,,
gem,https://docs.ansible.com/ansible/latest/modules/gem_module.html#gem-module,Manage Ruby gems,,,,,,,
get_certificate,https://docs.ansible.com/ansible/latest/modules/get_certificate_module.html#get-certificate-module,Get a certificate from a host:port,,,,,,,
get_url,https://docs.ansible.com/ansible/latest/modules/get_url_module.html#get-url-module,Downloads files from HTTP, HTTPS, or FTP to node,,,,,
getent,https://docs.ansible.com/ansible/latest/modules/getent_module.html#getent-module,A wrapper to the unix getent utility,,,,,,,
git,https://docs.ansible.com/ansible/latest/modules/git_module.html#git-module,Deploy software (or files) from git checkouts,,,,,,,
git_config,https://docs.ansible.com/ansible/latest/modules/git_config_module.html#git-config-module,Read and write git configuration,,,,,,,
github_deploy_key,https://docs.ansible.com/ansible/latest/modules/github_deploy_key_module.html#github-deploy-key-module,Manages deploy keys for GitHub repositories,,,,,,,
github_hooks,https://docs.ansible.com/ansible/latest/modules/github_hooks_module.html#github-hooks-module,Manages GitHub service hooks</span></a> <strong>(D)</strong></li>,,,,,,,
github_issue,https://docs.ansible.com/ansible/latest/modules/github_issue_module.html#github-issue-module,View GitHub issue,,,,,,,
github_key,https://docs.ansible.com/ansible/latest/modules/github_key_module.html#github-key-module,Manage GitHub access keys,,,,,,,
github_release,https://docs.ansible.com/ansible/latest/modules/github_release_module.html#github-release-module,Interact with GitHub Releases,,,,,,,
github_webhook,https://docs.ansible.com/ansible/latest/modules/github_webhook_module.html#github-webhook-module,Manage GitHub webhooks,,,,,,,
github_webhook_info,https://docs.ansible.com/ansible/latest/modules/github_webhook_info_module.html#github-webhook-info-module,Query information about GitHub webhooks,,,,,,,
gitlab_deploy_key,https://docs.ansible.com/ansible/latest/modules/gitlab_deploy_key_module.html#gitlab-deploy-key-module,Manages GitLab project deploy keys,,,,,,,
gitlab_group,https://docs.ansible.com/ansible/latest/modules/gitlab_group_module.html#gitlab-group-module,Creates/updates/deletes GitLab Groups,,,,,,,
gitlab_hook,https://docs.ansible.com/ansible/latest/modules/gitlab_hook_module.html#gitlab-hook-module,Manages GitLab project hooks,,,,,,,
gitlab_project,https://docs.ansible.com/ansible/latest/modules/gitlab_project_module.html#gitlab-project-module,Creates/updates/deletes GitLab Projects,,,,,,,
gitlab_project_variable,https://docs.ansible.com/ansible/latest/modules/gitlab_project_variable_module.html#gitlab-project-variable-module,Creates/updates/deletes GitLab Projects Variables,,,,,,,
gitlab_runner,https://docs.ansible.com/ansible/latest/modules/gitlab_runner_module.html#gitlab-runner-module,Create, modify and delete GitLab Runners,,,,,,
gitlab_user,https://docs.ansible.com/ansible/latest/modules/gitlab_user_module.html#gitlab-user-module,Creates/updates/deletes GitLab Users,,,,,,,
gluster_heal_info,https://docs.ansible.com/ansible/latest/modules/gluster_heal_info_module.html#gluster-heal-info-module,Gather information on self-heal or rebalance status,,,,,,,
gluster_peer,https://docs.ansible.com/ansible/latest/modules/gluster_peer_module.html#gluster-peer-module,Attach/Detach peers to/from the cluster,,,,,,,
gluster_volume,https://docs.ansible.com/ansible/latest/modules/gluster_volume_module.html#gluster-volume-module,Manage GlusterFS volumes,,,,,,,
grafana_dashboard,https://docs.ansible.com/ansible/latest/modules/grafana_dashboard_module.html#grafana-dashboard-module,Manage Grafana dashboards,,,,,,,
grafana_datasource,https://docs.ansible.com/ansible/latest/modules/grafana_datasource_module.html#grafana-datasource-module,Manage Grafana datasources,,,,,,,
grafana_plugin,https://docs.ansible.com/ansible/latest/modules/grafana_plugin_module.html#grafana-plugin-module,Manage Grafana plugins via grafana-cli,,,,,,,
group,https://docs.ansible.com/ansible/latest/modules/group_module.html#group-module,Add or remove groups,,,,,,,
group_by,https://docs.ansible.com/ansible/latest/modules/group_by_module.html#group-by-module,Create Ansible groups based on facts,,,,,,,
grove,https://docs.ansible.com/ansible/latest/modules/grove_module.html#grove-module,Sends a notification to a grove.io channel,,,,,,,
gunicorn,https://docs.ansible.com/ansible/latest/modules/gunicorn_module.html#gunicorn-module,Run gunicorn with various settings,,,,,,,
haproxy,https://docs.ansible.com/ansible/latest/modules/haproxy_module.html#haproxy-module,Enable, disable, and set weights for HAProxy backend servers using socket commands,,,,,
hcloud_datacenter_info,https://docs.ansible.com/ansible/latest/modules/hcloud_datacenter_info_module.html#hcloud-datacenter-info-module,Gather info about the Hetzner Cloud datacenters,,,,,,,
hcloud_floating_ip_info,https://docs.ansible.com/ansible/latest/modules/hcloud_floating_ip_info_module.html#hcloud-floating-ip-info-module,Gather infos about the Hetzner Cloud Floating IPs,,,,,,,
hcloud_image_info,https://docs.ansible.com/ansible/latest/modules/hcloud_image_info_module.html#hcloud-image-info-module,Gather infos about your Hetzner Cloud images,,,,,,,
hcloud_location_info,https://docs.ansible.com/ansible/latest/modules/hcloud_location_info_module.html#hcloud-location-info-module,Gather infos about your Hetzner Cloud locations,,,,,,,
hcloud_network,https://docs.ansible.com/ansible/latest/modules/hcloud_network_module.html#hcloud-network-module,Create and manage cloud Networks on the Hetzner Cloud,,,,,,,
hcloud_network_info,https://docs.ansible.com/ansible/latest/modules/hcloud_network_info_module.html#hcloud-network-info-module,Gather info about your Hetzner Cloud networks,,,,,,,
hcloud_rdns,https://docs.ansible.com/ansible/latest/modules/hcloud_rdns_module.html#hcloud-rdns-module,Create and manage reverse DNS entries on the Hetzner Cloud,,,,,,,
hcloud_route,https://docs.ansible.com/ansible/latest/modules/hcloud_route_module.html#hcloud-route-module,Create and delete cloud routes on the Hetzner Cloud,,,,,,,
hcloud_server,https://docs.ansible.com/ansible/latest/modules/hcloud_server_module.html#hcloud-server-module,Create and manage cloud servers on the Hetzner Cloud,,,,,,,
hcloud_server_info,https://docs.ansible.com/ansible/latest/modules/hcloud_server_info_module.html#hcloud-server-info-module,Gather infos about your Hetzner Cloud servers,,,,,,,
hcloud_server_network,https://docs.ansible.com/ansible/latest/modules/hcloud_server_network_module.html#hcloud-server-network-module,Manage the relationship between Hetzner Cloud Networks and servers,,,,,,,
hcloud_server_type_info,https://docs.ansible.com/ansible/latest/modules/hcloud_server_type_info_module.html#hcloud-server-type-info-module,Gather infos about the Hetzner Cloud server types,,,,,,,
hcloud_ssh_key,https://docs.ansible.com/ansible/latest/modules/hcloud_ssh_key_module.html#hcloud-ssh-key-module,Create and manage ssh keys on the Hetzner Cloud,,,,,,,
hcloud_ssh_key_info,https://docs.ansible.com/ansible/latest/modules/hcloud_ssh_key_info_module.html#hcloud-ssh-key-info-module,Gather infos about your Hetzner Cloud ssh_keys,,,,,,,
hcloud_subnetwork,https://docs.ansible.com/ansible/latest/modules/hcloud_subnetwork_module.html#hcloud-subnetwork-module,Manage cloud subnetworks on the Hetzner Cloud,,,,,,,
hcloud_volume,https://docs.ansible.com/ansible/latest/modules/hcloud_volume_module.html#hcloud-volume-module,Create and manage block volumes on the Hetzner Cloud,,,,,,,
hcloud_volume_info,https://docs.ansible.com/ansible/latest/modules/hcloud_volume_info_module.html#hcloud-volume-info-module,Gather infos about your Hetzner Cloud volumes,,,,,,,
helm,https://docs.ansible.com/ansible/latest/modules/helm_module.html#helm-module,Manages Kubernetes packages with the Helm package manager,,,,,,,
heroku_collaborator,https://docs.ansible.com/ansible/latest/modules/heroku_collaborator_module.html#heroku-collaborator-module,Add or delete app collaborators on Heroku,,,,,,,
hetzner_failover_ip,https://docs.ansible.com/ansible/latest/modules/hetzner_failover_ip_module.html#hetzner-failover-ip-module,Manage Hetzner’s failover IPs,,,,,,,
hetzner_failover_ip_info,https://docs.ansible.com/ansible/latest/modules/hetzner_failover_ip_info_module.html#hetzner-failover-ip-info-module,Retrieve information on Hetzner’s failover IPs,,,,,,,
hg,https://docs.ansible.com/ansible/latest/modules/hg_module.html#hg-module,Manages Mercurial (hg) repositories,,,,,,,
hipchat,https://docs.ansible.com/ansible/latest/modules/hipchat_module.html#hipchat-module,Send a message to Hipchat,,,,,,,
homebrew,https://docs.ansible.com/ansible/latest/modules/homebrew_module.html#homebrew-module,Package manager for Homebrew,,,,,,,
homebrew_cask,https://docs.ansible.com/ansible/latest/modules/homebrew_cask_module.html#homebrew-cask-module,Install/uninstall homebrew casks,,,,,,,
homebrew_tap,https://docs.ansible.com/ansible/latest/modules/homebrew_tap_module.html#homebrew-tap-module,Tap a Homebrew repository,,,,,,,
honeybadger_deployment,https://docs.ansible.com/ansible/latest/modules/honeybadger_deployment_module.html#honeybadger-deployment-module,Notify Honeybadger.io about app deployments,,,,,,,
hostname,https://docs.ansible.com/ansible/latest/modules/hostname_module.html#hostname-module,Manage hostname,,,,,,,
hpilo_boot,https://docs.ansible.com/ansible/latest/modules/hpilo_boot_module.html#hpilo-boot-module,Boot system using specific media through HP iLO interface,,,,,,,
hpilo_info,https://docs.ansible.com/ansible/latest/modules/hpilo_info_module.html#hpilo-info-module,Gather information through an HP iLO interface,,,,,,,
hponcfg,https://docs.ansible.com/ansible/latest/modules/hponcfg_module.html#hponcfg-module,Configure HP iLO interface using hponcfg,,,,,,,
htpasswd,https://docs.ansible.com/ansible/latest/modules/htpasswd_module.html#htpasswd-module,manage user files for basic authentication,,,,,,,
hwc_network_vpc,https://docs.ansible.com/ansible/latest/modules/hwc_network_vpc_module.html#hwc-network-vpc-module,Creates a Huawei Cloud VPC,,,,,,,
hwc_smn_topic,https://docs.ansible.com/ansible/latest/modules/hwc_smn_topic_module.html#hwc-smn-topic-module,Creates a resource of SMNTopic in Huaweicloud Cloud,,,,,,,
iam,https://docs.ansible.com/ansible/latest/modules/iam_module.html#iam-module,Manage IAM users, groups, roles and keys,,,,,
iam_cert,https://docs.ansible.com/ansible/latest/modules/iam_cert_module.html#iam-cert-module,Manage server certificates for use on ELBs and CloudFront,,,,,,,
iam_group,https://docs.ansible.com/ansible/latest/modules/iam_group_module.html#iam-group-module,Manage AWS IAM groups,,,,,,,
iam_managed_policy,https://docs.ansible.com/ansible/latest/modules/iam_managed_policy_module.html#iam-managed-policy-module,Manage User Managed IAM policies,,,,,,,
iam_mfa_device_info,https://docs.ansible.com/ansible/latest/modules/iam_mfa_device_info_module.html#iam-mfa-device-info-module,List the MFA (Multi-Factor Authentication) devices registered for a user,,,,,,,
iam_password_policy,https://docs.ansible.com/ansible/latest/modules/iam_password_policy_module.html#iam-password-policy-module,Update an IAM Password Policy,,,,,,,
iam_policy,https://docs.ansible.com/ansible/latest/modules/iam_policy_module.html#iam-policy-module,Manage IAM policies for users, groups, and roles,,,,,
iam_role,https://docs.ansible.com/ansible/latest/modules/iam_role_module.html#iam-role-module,Manage AWS IAM roles,,,,,,,
iam_role_info,https://docs.ansible.com/ansible/latest/modules/iam_role_info_module.html#iam-role-info-module,Gather information on IAM roles,,,,,,,
iam_server_certificate_info,https://docs.ansible.com/ansible/latest/modules/iam_server_certificate_info_module.html#iam-server-certificate-info-module,Retrieve the information of a server certificate,,,,,,,
iam_user,https://docs.ansible.com/ansible/latest/modules/iam_user_module.html#iam-user-module,Manage AWS IAM users,,,,,,,
iap_start_workflow,https://docs.ansible.com/ansible/latest/modules/iap_start_workflow_module.html#iap-start-workflow-module,Start a workflow in the Itential Automation Platform,,,,,,,
iap_token,https://docs.ansible.com/ansible/latest/modules/iap_token_module.html#iap-token-module,Get token for the Itential Automation Platform,,,,,,,
ibm_sa_domain,https://docs.ansible.com/ansible/latest/modules/ibm_sa_domain_module.html#ibm-sa-domain-module,Manages domains on IBM Spectrum Accelerate Family storage systems,,,,,,,
ibm_sa_host,https://docs.ansible.com/ansible/latest/modules/ibm_sa_host_module.html#ibm-sa-host-module,Adds hosts to or removes them from IBM Spectrum Accelerate Family storage systems,,,,,,,
ibm_sa_host_ports,https://docs.ansible.com/ansible/latest/modules/ibm_sa_host_ports_module.html#ibm-sa-host-ports-module,Add host ports on IBM Spectrum Accelerate Family storage systems,,,,,,,
ibm_sa_pool,https://docs.ansible.com/ansible/latest/modules/ibm_sa_pool_module.html#ibm-sa-pool-module,Handles pools on IBM Spectrum Accelerate Family storage systems,,,,,,,
ibm_sa_vol,https://docs.ansible.com/ansible/latest/modules/ibm_sa_vol_module.html#ibm-sa-vol-module,Handle volumes on IBM Spectrum Accelerate Family storage systems,,,,,,,
ibm_sa_vol_map,https://docs.ansible.com/ansible/latest/modules/ibm_sa_vol_map_module.html#ibm-sa-vol-map-module,Handles volume mapping on IBM Spectrum Accelerate Family storage systems,,,,,,,
icinga2_feature,https://docs.ansible.com/ansible/latest/modules/icinga2_feature_module.html#icinga2-feature-module,Manage Icinga2 feature,,,,,,,
icinga2_host,https://docs.ansible.com/ansible/latest/modules/icinga2_host_module.html#icinga2-host-module,Manage a host in Icinga2,,,,,,,
icx_banner,https://docs.ansible.com/ansible/latest/modules/icx_banner_module.html#icx-banner-module,Manage multiline banners on Ruckus ICX 7000 series switches,,,,,,,
icx_command,https://docs.ansible.com/ansible/latest/modules/icx_command_module.html#icx-command-module,Run arbitrary commands on remote Ruckus ICX 7000 series switches,,,,,,,
icx_config,https://docs.ansible.com/ansible/latest/modules/icx_config_module.html#icx-config-module,Manage configuration sections of Ruckus ICX 7000 series switches,,,,,,,
icx_copy,https://docs.ansible.com/ansible/latest/modules/icx_copy_module.html#icx-copy-module,Transfer files from or to remote Ruckus ICX 7000 series switches,,,,,,,
icx_facts,https://docs.ansible.com/ansible/latest/modules/icx_facts_module.html#icx-facts-module,Collect facts from remote Ruckus ICX 7000 series switches,,,,,,,
icx_interface,https://docs.ansible.com/ansible/latest/modules/icx_interface_module.html#icx-interface-module,Manage Interface on Ruckus ICX 7000 series switches,,,,,,,
icx_l3_interface,https://docs.ansible.com/ansible/latest/modules/icx_l3_interface_module.html#icx-l3-interface-module,Manage Layer-3 interfaces on Ruckus ICX 7000 series switches,,,,,,,
icx_linkagg,https://docs.ansible.com/ansible/latest/modules/icx_linkagg_module.html#icx-linkagg-module,Manage link aggregation groups on Ruckus ICX 7000 series switches,,,,,,,
icx_lldp,https://docs.ansible.com/ansible/latest/modules/icx_lldp_module.html#icx-lldp-module,Manage LLDP configuration on Ruckus ICX 7000 series switches,,,,,,,
icx_logging,https://docs.ansible.com/ansible/latest/modules/icx_logging_module.html#icx-logging-module,Manage logging on Ruckus ICX 7000 series switches,,,,,,,
icx_ping,https://docs.ansible.com/ansible/latest/modules/icx_ping_module.html#icx-ping-module,Tests reachability using ping from Ruckus ICX 7000 series switches,,,,,,,
icx_static_route,https://docs.ansible.com/ansible/latest/modules/icx_static_route_module.html#icx-static-route-module,Manage static IP routes on Ruckus ICX 7000 series switches,,,,,,,
icx_system,https://docs.ansible.com/ansible/latest/modules/icx_system_module.html#icx-system-module,Manage the system attributes on Ruckus ICX 7000 series switches,,,,,,,
icx_user,https://docs.ansible.com/ansible/latest/modules/icx_user_module.html#icx-user-module,Manage the user accounts on Ruckus ICX 7000 series switches,,,,,,,
icx_vlan,https://docs.ansible.com/ansible/latest/modules/icx_vlan_module.html#icx-vlan-module,Manage VLANs on Ruckus ICX 7000 series switches,,,,,,,
idrac_firmware,https://docs.ansible.com/ansible/latest/modules/idrac_firmware_module.html#idrac-firmware-module,Firmware update from a repository on a network share (CIFS, NFS),,,,,,
idrac_redfish_command,https://docs.ansible.com/ansible/latest/modules/idrac_redfish_command_module.html#idrac-redfish-command-module,Manages Out-Of-Band controllers using iDRAC OEM Redfish APIs,,,,,,,
idrac_redfish_config,https://docs.ansible.com/ansible/latest/modules/idrac_redfish_config_module.html#idrac-redfish-config-module,Manages servers through iDRAC using Dell Redfish APIs,,,,,,,
idrac_redfish_info,https://docs.ansible.com/ansible/latest/modules/idrac_redfish_info_module.html#idrac-redfish-info-module,Manages servers through iDRAC using Dell Redfish APIs,,,,,,,
idrac_server_config_profile,https://docs.ansible.com/ansible/latest/modules/idrac_server_config_profile_module.html#idrac-server-config-profile-module,Export or Import iDRAC Server Configuration Profile (SCP),,,,,,,
ig_config,https://docs.ansible.com/ansible/latest/modules/ig_config_module.html#ig-config-module,Manage the configuration database on an Ingate SBC,,,,,,,
ig_unit_information,https://docs.ansible.com/ansible/latest/modules/ig_unit_information_module.html#ig-unit-information-module,Get unit information from an Ingate SBC,,,,,,,
imc_rest,https://docs.ansible.com/ansible/latest/modules/imc_rest_module.html#imc-rest-module,Manage Cisco IMC hardware through its REST API,,,,,,,
imgadm,https://docs.ansible.com/ansible/latest/modules/imgadm_module.html#imgadm-module,Manage SmartOS images,,,,,,,
import_playbook,https://docs.ansible.com/ansible/latest/modules/import_playbook_module.html#import-playbook-module,Import a playbook,,,,,,,
import_role,https://docs.ansible.com/ansible/latest/modules/import_role_module.html#import-role-module,Import a role into a play,,,,,,,
import_tasks,https://docs.ansible.com/ansible/latest/modules/import_tasks_module.html#import-tasks-module,Import a task list,,,,,,,
include,https://docs.ansible.com/ansible/latest/modules/include_module.html#include-module,Include a play or task list,,,,,,,
include_role,https://docs.ansible.com/ansible/latest/modules/include_role_module.html#include-role-module,Load and execute a role,,,,,,,
include_tasks,https://docs.ansible.com/ansible/latest/modules/include_tasks_module.html#include-tasks-module,Dynamically include a task list,,,,,,,
include_vars,https://docs.ansible.com/ansible/latest/modules/include_vars_module.html#include-vars-module,Load variables from files, dynamically within a task,,,,,,
infini_export,https://docs.ansible.com/ansible/latest/modules/infini_export_module.html#infini-export-module,Create, Delete or Modify NFS Exports on Infinibox,,,,,,
infini_export_client,https://docs.ansible.com/ansible/latest/modules/infini_export_client_module.html#infini-export-client-module,Create, Delete or Modify NFS Client(s) for existing exports on Infinibox,,,,,,
